MERCADO,CATEGORIA,MARCA,VARIABLES,RY 2023,RY 2024
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MARFIL,Vtas (MULTI),"2,211,544","2,102,697"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Vtas (MULTI),"1,041,895","799,432"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SURF,Vtas (MULTI),"486,897","616,793"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,XTRA,Vtas (MULTI),"867,815","924,041"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ZIXX,Vtas (MULTI),"1,491,114","1,602,735"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Unds,"11,886,260","12,381,382"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MARFIL,Vtas Unds,"3,291,192","3,105,808"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Unds,"809,080","605,414"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SURF,Vtas Unds,"405,674","507,983"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,XTRA,Vtas Unds,"753,727","785,874"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ZIXX,Vtas Unds,"997,935","1,204,150"
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Valor - CATEGORIA,100.0%,100.0%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MARFIL,Part. de Vtas Valor - CATEGORIA,29.3%,29.2%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Valor - CATEGORIA,11.9%,9.0%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SURF,Part. de Vtas Valor - CATEGORIA,5.5%,7.1%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,XTRA,Part. de Vtas Valor - CATEGORIA,11.2%,12.3%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ZIXX,Part. de Vtas Valor - CATEGORIA,13.0%,14.6%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas (MULTI) - CATEGORIA,100.0%,100.0%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MARFIL,Part. de Vtas (MULTI) - CATEGORIA,25.1%,24.4%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas (MULTI) - CATEGORIA,11.8%,9.3%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SURF,Part. de Vtas (MULTI) - CATEGORIA,5.5%,7.2%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,XTRA,Part. de Vtas (MULTI) - CATEGORIA,9.8%,10.7%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ZIXX,Part. de Vtas (MULTI) - CATEGORIA,16.9%,18.6%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Unds - CATEGORIA,100.0%,100.0%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MARFIL,Part. de Vtas Unds - CATEGORIA,27.7%,25.1%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Unds - CATEGORIA,6.8%,4.9%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SURF,Part. de Vtas Unds - CATEGORIA,3.4%,4.1%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,XTRA,Part. de Vtas Unds - CATEGORIA,6.3%,6.3%
T. NICARAGUA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ZIXX,Part. de Vtas Unds - CATEGORIA,8.4%,9.7%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Valor,"$33,731,842","$34,901,245"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,MARFIL,Vtas Valor,"$6,042,817","$6,754,701"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Valor,"$4,587,623","$4,553,560"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,RINSO,Vtas Valor,"$5,243,343","$5,822,416"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,SUPER MARFIL,Vtas Valor,"$3,946,881","$4,438,867"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,ZIXX,Vtas Valor,"$3,660,043","$3,902,260"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas (MULTI),"14,475,009","14,360,106"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,MARFIL,Vtas (MULTI),"2,259,908","2,478,531"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,O.MARCAS,Vtas (MULTI),"2,118,833","1,951,666"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,RINSO,Vtas (MULTI),"2,763,621","2,932,491"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,SUPER MARFIL,Vtas (MULTI),"1,502,026","1,632,795"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,ZIXX,Vtas (MULTI),"1,440,914","1,462,481"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Unds,"32,253,260","33,014,622"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,MARFIL,Vtas Unds,"3,116,633","3,745,024"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Unds,"1,038,626","1,115,236"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,RINSO,Vtas Unds,"17,439,032","18,955,191"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,SUPER MARFIL,Vtas Unds,"1,249,798","1,366,346"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,ZIXX,Vtas Unds,"1,126,153","1,180,925"
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Valor - CATEGORIA,100.0%,100.0%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,MARFIL,Part. de Vtas Valor - CATEGORIA,17.9%,19.4%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Valor - CATEGORIA,13.6%,13.0%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,RINSO,Part. de Vtas Valor - CATEGORIA,15.5%,16.7%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,SUPER MARFIL,Part. de Vtas Valor - CATEGORIA,11.7%,12.7%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,ZIXX,Part. de Vtas Valor - CATEGORIA,10.9%,11.2%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas (MULTI) - CATEGORIA,100.0%,100.0%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,MARFIL,Part. de Vtas (MULTI) - CATEGORIA,15.6%,17.3%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas (MULTI) - CATEGORIA,14.6%,13.6%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,RINSO,Part. de Vtas (MULTI) - CATEGORIA,19.1%,20.4%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,SUPER MARFIL,Part. de Vtas (MULTI) - CATEGORIA,10.4%,11.4%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,ZIXX,Part. de Vtas (MULTI) - CATEGORIA,10.0%,10.2%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Unds - CATEGORIA,100.0%,100.0%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,MARFIL,Part. de Vtas Unds - CATEGORIA,9.7%,11.3%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Unds - CATEGORIA,3.2%,3.4%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,RINSO,Part. de Vtas Unds - CATEGORIA,54.1%,57.4%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,SUPER MARFIL,Part. de Vtas Unds - CATEGORIA,3.9%,4.1%
T. NICARAGUA TRADIC,JABON EN BARRA P/ROPA,ZIXX,Part. de Vtas Unds - CATEGORIA,3.5%,3.6%
T. COSTA RICA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Valor,"$19,092,537","$19,511,583"
T. COSTA RICA,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas Valor,"$2,158,490","$1,856,954"
T. COSTA RICA,JABON EN BARRA P/ROPA,ESPUMIL,Vtas Valor,"$2,258,830","$2,404,216"
T. COSTA RICA,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas Valor,"$1,589,593","$1,645,113"
T. COSTA RICA,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Valor,"$3,992,332","$4,398,564"
T. COSTA RICA,JABON EN BARRA P/ROPA,SAN LUIS,Vtas Valor,"$3,352,904","$3,408,161"
T. COSTA RICA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas (MULTI),"4,445,388","4,186,648"
T. COSTA RICA,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas (MULTI),"409,536","317,015"
T. COSTA RICA,JABON EN BARRA P/ROPA,ESPUMIL,Vtas (MULTI),"795,170","866,249"
T. COSTA RICA,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas (MULTI),"501,103","443,626"
T. COSTA RICA,JABON EN BARRA P/ROPA,O.MARCAS,Vtas (MULTI),"511,541","491,263"
T. COSTA RICA,JABON EN BARRA P/ROPA,SAN LUIS,Vtas (MULTI),"649,312","595,775"
T. COSTA RICA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Unds,"13,211,727","12,566,512"
T. COSTA RICA,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas Unds,"2,079,663","1,562,725"
T. COSTA RICA,JABON EN BARRA P/ROPA,ESPUMIL,Vtas Unds,"1,200,871","1,448,065"
T. COSTA RICA,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas Unds,"1,237,187","1,090,625"
T. COSTA RICA,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Unds,"2,860,685","2,990,901"
T. COSTA RICA,JABON EN BARRA P/ROPA,SAN LUIS,Vtas Unds,"2,045,197","1,913,401"
T. COSTA RICA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Valor - CATEGORIA,100.0%,100.0%
T. COSTA RICA,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas Valor - CATEGORIA,11.3%,9.5%
T. COSTA RICA,JABON EN BARRA P/ROPA,ESPUMIL,Part. de Vtas Valor - CATEGORIA,11.8%,12.3%
T. COSTA RICA,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas Valor - CATEGORIA,8.3%,8.4%
T. COSTA RICA,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Valor - CATEGORIA,20.9%,22.5%
T. COSTA RICA,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas Valor - CATEGORIA,17.6%,17.5%
T. COSTA RICA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas (MULTI) - CATEGORIA,100.0%,100.0%
T. COSTA RICA,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas (MULTI) - CATEGORIA,9.2%,7.6%
T. COSTA RICA,JABON EN BARRA P/ROPA,ESPUMIL,Part. de Vtas (MULTI) - CATEGORIA,17.9%,20.7%
T. COSTA RICA,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas (MULTI) - CATEGORIA,11.3%,10.6%
T. COSTA RICA,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas (MULTI) - CATEGORIA,11.5%,11.7%
T. COSTA RICA,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas (MULTI) - CATEGORIA,14.6%,14.2%
T. COSTA RICA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Unds - CATEGORIA,100.0%,100.0%
T. COSTA RICA,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas Unds - CATEGORIA,15.7%,12.4%
T. COSTA RICA,JABON EN BARRA P/ROPA,ESPUMIL,Part. de Vtas Unds - CATEGORIA,9.1%,11.5%
T. COSTA RICA,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas Unds - CATEGORIA,9.4%,8.7%
T. COSTA RICA,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Unds - CATEGORIA,21.7%,23.8%
T. COSTA RICA,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas Unds - CATEGORIA,15.5%,15.2%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Valor,"$16,793,746","$17,357,870"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas Valor,"$1,600,970","$1,312,716"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ESPUMIL,Vtas Valor,"$2,247,175","$2,368,220"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas Valor,"$1,327,392","$1,359,191"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Valor,"$3,538,781","$3,981,218"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SAN LUIS,Vtas Valor,"$3,010,481","$3,097,444"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas (MULTI),"3,993,063","3,817,080"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas (MULTI),"310,065","232,630"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ESPUMIL,Vtas (MULTI),"792,087","857,701"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas (MULTI),"427,121","372,367"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Vtas (MULTI),"450,771","443,838"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SAN LUIS,Vtas (MULTI),"587,738","548,442"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Unds,"11,240,097","10,895,625"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas Unds,"1,411,129","1,007,415"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ESPUMIL,Vtas Unds,"1,194,810","1,428,859"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas Unds,"1,019,676","883,504"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Unds,"2,616,474","2,796,369"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SAN LUIS,Vtas Unds,"1,829,851","1,742,324"
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Valor - CATEGORIA,100.0%,100.0%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas Valor - CATEGORIA,9.5%,7.6%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ESPUMIL,Part. de Vtas Valor - CATEGORIA,13.4%,13.6%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas Valor - CATEGORIA,7.9%,7.8%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Valor - CATEGORIA,21.1%,22.9%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas Valor - CATEGORIA,17.9%,17.8%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas (MULTI) - CATEGORIA,100.0%,100.0%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas (MULTI) - CATEGORIA,7.8%,6.1%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ESPUMIL,Part. de Vtas (MULTI) - CATEGORIA,19.8%,22.5%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas (MULTI) - CATEGORIA,10.7%,9.8%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas (MULTI) - CATEGORIA,11.3%,11.6%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas (MULTI) - CATEGORIA,14.7%,14.4%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Unds - CATEGORIA,100.0%,100.0%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas Unds - CATEGORIA,12.6%,9.2%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,ESPUMIL,Part. de Vtas Unds - CATEGORIA,10.6%,13.1%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas Unds - CATEGORIA,9.1%,8.1%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Unds - CATEGORIA,23.3%,25.7%
T. COSTA RICA AUTOSERVICIOS,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas Unds - CATEGORIA,16.3%,16.0%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Valor,"$2,298,791","$2,153,712"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas Valor,"$557,520","$544,238"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,IREX,Vtas Valor,"$224,358","$217,666"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas Valor,"$262,201","$285,922"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Valor,"$453,552","$417,346"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,SAN LUIS,Vtas Valor,"$342,423","$310,717"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas (MULTI),"452,325","369,568"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas (MULTI),"99,471","84,385"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,IREX,Vtas (MULTI),"45,301","41,820"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas (MULTI),"73,982","71,258"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,O.MARCAS,Vtas (MULTI),"60,770","47,425"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,SAN LUIS,Vtas (MULTI),"61,574","47,333"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Unds,"1,971,630","1,670,886"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,DONA BLANCA,Vtas Unds,"668,534","555,309"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,IREX,Vtas Unds,"346,647","314,014"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,MONTE AZUL,Vtas Unds,"217,511","207,121"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Unds,"244,211","194,532"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,SAN LUIS,Vtas Unds,"215,346","171,077"
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Valor - CATEGORIA,100.0%,100.0%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas Valor - CATEGORIA,24.3%,25.3%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,IREX,Part. de Vtas Valor - CATEGORIA,9.8%,10.1%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas Valor - CATEGORIA,11.4%,13.3%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Valor - CATEGORIA,19.7%,19.4%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas Valor - CATEGORIA,14.9%,14.4%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas (MULTI) - CATEGORIA,100.0%,100.0%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas (MULTI) - CATEGORIA,22.0%,22.8%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,IREX,Part. de Vtas (MULTI) - CATEGORIA,10.0%,11.3%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas (MULTI) - CATEGORIA,16.4%,19.3%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas (MULTI) - CATEGORIA,13.4%,12.8%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas (MULTI) - CATEGORIA,13.6%,12.8%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Unds - CATEGORIA,100.0%,100.0%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,DONA BLANCA,Part. de Vtas Unds - CATEGORIA,33.9%,33.2%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,IREX,Part. de Vtas Unds - CATEGORIA,17.6%,18.8%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,MONTE AZUL,Part. de Vtas Unds - CATEGORIA,11.0%,12.4%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Unds - CATEGORIA,12.4%,11.6%
T. COSTA RICA TRADICIONALES,JABON EN BARRA P/ROPA,SAN LUIS,Part. de Vtas Unds - CATEGORIA,10.9%,10.2%
T. PANAMA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Valor,"$3,437,384","$3,762,978"
T. PANAMA,JABON EN BARRA P/ROPA,AMERICANO,Vtas Valor,"$291,905","$326,133"
T. PANAMA,JABON EN BARRA P/ROPA,IREX,Vtas Valor,,$0
T. PANAMA,JABON EN BARRA P/ROPA,MONTEX,Vtas Valor,$294,$675
T. PANAMA,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Valor,"$3,145,185","$3,436,169"
T. PANAMA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas (MULTI),"709,483","742,556"
T. PANAMA,JABON EN BARRA P/ROPA,AMERICANO,Vtas (MULTI),"65,522","74,417"
T. PANAMA,JABON EN BARRA P/ROPA,IREX,Vtas (MULTI),,0
T. PANAMA,JABON EN BARRA P/ROPA,MONTEX,Vtas (MULTI),73,187
T. PANAMA,JABON EN BARRA P/ROPA,O.MARCAS,Vtas (MULTI),"643,887","667,953"
T. PANAMA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Unds,"4,198,295","4,491,471"
T. PANAMA,JABON EN BARRA P/ROPA,AMERICANO,Vtas Unds,"487,878","537,025"
T. PANAMA,JABON EN BARRA P/ROPA,IREX,Vtas Unds,,1
T. PANAMA,JABON EN BARRA P/ROPA,MONTEX,Vtas Unds,294,604
T. PANAMA,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Unds,"3,710,123","3,953,841"
T. PANAMA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Valor - CATEGORIA,100.0%,100.0%
T. PANAMA,JABON EN BARRA P/ROPA,AMERICANO,Part. de Vtas Valor - CATEGORIA,8.5%,8.7%
T. PANAMA,JABON EN BARRA P/ROPA,IREX,Part. de Vtas Valor - CATEGORIA,,0.0%
T. PANAMA,JABON EN BARRA P/ROPA,MONTEX,Part. de Vtas Valor - CATEGORIA,0.0%,0.0%
T. PANAMA,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Valor - CATEGORIA,91.5%,91.3%
T. PANAMA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas (MULTI) - CATEGORIA,100.0%,100.0%
T. PANAMA,JABON EN BARRA P/ROPA,AMERICANO,Part. de Vtas (MULTI) - CATEGORIA,9.2%,10.0%
T. PANAMA,JABON EN BARRA P/ROPA,IREX,Part. de Vtas (MULTI) - CATEGORIA,,0.0%
T. PANAMA,JABON EN BARRA P/ROPA,MONTEX,Part. de Vtas (MULTI) - CATEGORIA,0.0%,0.0%
T. PANAMA,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas (MULTI) - CATEGORIA,90.8%,90.0%
T. PANAMA,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Part. de Vtas Unds - CATEGORIA,100.0%,100.0%
T. PANAMA,JABON EN BARRA P/ROPA,AMERICANO,Part. de Vtas Unds - CATEGORIA,11.6%,12.0%
T. PANAMA,JABON EN BARRA P/ROPA,IREX,Part. de Vtas Unds - CATEGORIA,,0.0%
T. PANAMA,JABON EN BARRA P/ROPA,MONTEX,Part. de Vtas Unds - CATEGORIA,0.0%,0.0%
T. PANAMA,JABON EN BARRA P/ROPA,O.MARCAS,Part. de Vtas Unds - CATEGORIA,88.4%,88.0%
T. PANAMA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas Valor,"$2,488,848","$2,758,040"
T. PANAMA AUTOSERVICIOS,JABON EN BARRA P/ROPA,AMERICANO,Vtas Valor,"$234,797","$235,137"
T. PANAMA AUTOSERVICIOS,JABON EN BARRA P/ROPA,IREX,Vtas Valor,,$0
T. PANAMA AUTOSERVICIOS,JABON EN BARRA P/ROPA,MONTEX,Vtas Valor,,$213
T. PANAMA AUTOSERVICIOS,JABON EN BARRA P/ROPA,O.MARCAS,Vtas Valor,"$2,254,052","$2,522,689"
T. PANAMA AUTOSERVICIOS,JABON EN BARRA P/ROPA,JABON EN BARRA P/ROPA,Vtas (MULTI),"507,881","544,544"
T. PANAMA AUTOSERVICIOS,JABON EN BARRA P/ROPA,AMERICANO,Vtas (MULTI),"53,838","55,902"
